,participant,valence_text,arousal_text,focus_text,dominance_text,arousal_break,text_order
19246,LLM329,18,127,-116.0,24.0,-150.0,75
19247,LLM329,1,152,-192.0,-22.0,-48.0,45
19248,LLM329,242,97,97.0,233.0,97.0,107
19249,LLM329,137,137,107.0,138.0,107.0,82
19250,LLM329,205,189,189.0,196.0,189.0,52
19251,LLM329,-225,145,159.0,-172.0,159.0,31
19252,LLM329,234,216,214.0,232.0,214.0,177
19253,LLM329,-119,226,-220.0,-113.0,-220.0,129
19254,LLM329,-134,201,174.0,120.0,-231.0,163
19255,LLM329,-144,223,-142.0,-137.0,-142.0,44
19256,LLM329,-21,-210,-222.0,-20.0,-222.0,84
19257,LLM329,-237,180,-210.0,-228.0,-148.0,120
19258,LLM329,-234,195,-224.0,229.0,-224.0,165
19259,LLM329,134,88,117.0,70.0,117.0,105
19260,LLM329,-226,-191,-189.0,-215.0,-189.0,19
19261,LLM329,-88,-50,-49.0,-27.0,-49.0,58
19262,LLM329,-168,-117,-152.0,-142.0,-228.0,11
19263,LLM329,-238,-221,235.0,-238.0,235.0,14
19264,LLM329,-240,236,176.0,-206.0,179.0,144
19265,LLM329,234,-225,-143.0,189.0,-143.0,26
19266,LLM329,182,-165,-117.0,159.0,-117.0,46
19267,LLM329,-234,166,-216.0,-224.0,-216.0,142
19268,LLM329,-242,236,-225.0,-232.0,-225.0,161
19269,LLM329,237,226,-162.0,231.0,212.0,104
19270,LLM329,117,210,120.0,-35.0,120.0,65
19271,LLM329,-238,206,-200.0,-224.0,-105.0,35
19272,LLM329,228,217,233.0,236.0,233.0,8
19273,LLM329,-217,-195,-193.0,-209.0,-193.0,13
19274,LLM329,-147,182,-160.0,-142.0,-160.0,69
19275,LLM329,-190,188,190.0,-187.0,190.0,143
19276,LLM329,238,204,106.0,-106.0,106.0,4
19277,LLM329,110,103,115.0,102.0,115.0,119
19278,LLM329,-238,99,-203.0,-13.0,-121.0,79
19279,LLM329,234,143,184.0,-166.0,184.0,0
19280,LLM329,-131,168,-184.0,-119.0,-184.0,141
19281,LLM329,-234,185,-193.0,-232.0,-193.0,38
19282,LLM329,-238,134,-185.0,-232.0,-185.0,34
19283,LLM329,-144,-79,-77.0,-144.0,-77.0,16
19284,LLM329,228,149,122.0,207.0,0.0,56
19285,LLM329,-5,95,27.0,-15.0,27.0,25
19286,LLM329,229,208,128.0,137.0,128.0,160
19287,LLM329,-12,-9,-9.0,-12.0,8.0,115
19288,LLM329,13,18,18.0,13.0,18.0,78
19289,LLM329,238,215,-214.0,228.0,-214.0,87
19290,LLM329,25,6,6.0,25.0,6.0,32
19291,LLM329,-22,5,4.0,-22.0,4.0,57
19292,LLM329,62,14,7.0,43.0,-213.0,179
19293,LLM329,-246,209,-215.0,-214.0,-215.0,140
19294,LLM329,-225,-226,-195.0,-193.0,-195.0,74
19295,LLM329,234,229,-205.0,-200.0,-205.0,134
19296,LLM329,-196,-192,-179.0,-190.0,-179.0,155
19297,LLM329,-217,-211,-181.0,-189.0,-181.0,152
19298,LLM329,-100,-132,-180.0,-116.0,-180.0,145
19299,LLM329,-105,-190,-147.0,-85.0,0.0,68
19300,LLM329,-145,-187,-174.0,-137.0,-174.0,30
19301,LLM329,-189,-168,-182.0,-128.0,-182.0,39
19302,LLM329,-227,-222,-213.0,-225.0,-213.0,89
19303,LLM329,-174,-129,-127.0,-176.0,-127.0,135
19304,LLM329,-85,-161,-139.0,44.0,-200.0,116
19305,LLM329,-242,194,159.0,-228.0,159.0,94
19306,LLM329,-153,-176,-201.0,-46.0,-201.0,21
19307,LLM329,79,-63,-83.0,37.0,-83.0,110
19308,LLM329,59,138,75.0,26.0,75.0,24
19309,LLM329,42,-160,-124.0,25.0,-124.0,171
19310,LLM329,160,-134,-131.0,128.0,-131.0,168
19311,LLM329,64,-41,-53.0,75.0,-53.0,70
19312,LLM329,44,-140,-129.0,55.0,-211.0,175
19313,LLM329,19,-160,-130.0,11.0,-130.0,146
19314,LLM329,-229,-95,-77.0,-219.0,-77.0,113
19315,LLM329,201,-99,-58.0,-6.0,-58.0,1
19316,LLM329,-32,-17,-68.0,-118.0,-68.0,114
19317,LLM329,220,-125,-131.0,229.0,-131.0,51
19318,LLM329,16,90,107.0,87.0,107.0,86
19319,LLM329,7,6,6.0,7.0,-192.0,139
19320,LLM329,84,-81,-81.0,84.0,-81.0,28
19321,LLM329,36,-128,-124.0,38.0,-124.0,37
19322,LLM329,70,-122,-122.0,70.0,-122.0,10
19323,LLM329,21,-158,-142.0,24.0,-142.0,123
19324,LLM329,228,-182,-169.0,191.0,-169.0,98
19325,LLM329,-81,-163,-235.0,44.0,-150.0,101
19326,LLM329,121,-162,-118.0,-222.0,-118.0,136
19327,LLM329,-225,108,62.0,-214.0,-176.0,166
19328,LLM329,208,115,-36.0,186.0,-36.0,29
19329,LLM329,229,-186,-181.0,230.0,-181.0,102
19330,LLM329,204,142,146.0,201.0,146.0,99
19331,LLM329,98,113,109.0,55.0,109.0,49
19332,LLM329,201,209,106.0,100.0,106.0,112
19333,LLM329,221,222,221.0,-198.0,221.0,2
19334,LLM329,-160,172,180.0,-151.0,-77.0,36
19335,LLM329,-209,-192,-178.0,-219.0,-178.0,62
19336,LLM329,-181,-198,-157.0,-155.0,-157.0,178
19337,LLM329,-86,-115,-140.0,-96.0,-140.0,40
19338,LLM329,-220,51,2.0,-205.0,2.0,150
19339,LLM329,226,-196,202.0,200.0,202.0,133
19340,LLM329,234,-148,-128.0,204.0,-128.0,170
19341,LLM329,118,-75,76.0,82.0,76.0,131
19342,LLM329,9,198,-40.0,-9.0,-40.0,63
19343,LLM329,229,226,-183.0,121.0,-201.0,9
19344,LLM329,191,-56,-56.0,191.0,-56.0,18
19345,LLM329,101,-56,-56.0,101.0,-56.0,117
19346,LLM329,-14,-29,-29.0,-14.0,-29.0,103
19347,LLM329,-128,-30,-30.0,-128.0,-30.0,97
19348,LLM329,-220,147,-77.0,-70.0,-110.0,151
19349,LLM329,244,225,226.0,212.0,226.0,20
19350,LLM329,163,-44,61.0,109.0,61.0,147
19351,LLM329,-117,-48,-45.0,-110.0,-45.0,53
19352,LLM329,-143,-61,-1.0,100.0,-1.0,77
19353,LLM329,-90,130,67.0,-98.0,67.0,17
19354,LLM329,119,-131,165.0,36.0,165.0,83
19355,LLM329,40,59,42.0,18.0,42.0,67
19356,LLM329,-7,-51,-51.0,-7.0,-51.0,80
19357,LLM329,-32,-117,-57.0,-80.0,-57.0,50
19358,LLM329,-2,-20,-17.0,78.0,-17.0,27
19359,LLM329,119,132,-147.0,115.0,-147.0,128
19360,LLM329,23,150,-61.0,12.0,-61.0,157
19361,LLM329,137,140,90.0,118.0,90.0,71
19362,LLM329,96,104,104.0,96.0,-213.0,7
19363,LLM329,125,63,-56.0,32.0,-56.0,41
19364,LLM329,65,-53,12.0,-234.0,12.0,148
19365,LLM329,236,224,-178.0,122.0,-178.0,5
19366,LLM329,84,-88,-16.0,20.0,-16.0,93
19367,LLM329,-223,209,207.0,-227.0,207.0,96
19368,LLM329,209,216,209.0,4.0,212.0,130
19369,LLM329,-124,131,132.0,-124.0,-200.0,126
19370,LLM329,-148,147,147.0,-148.0,147.0,55
19371,LLM329,-12,-25,-26.0,-13.0,-26.0,85
19372,LLM329,27,-34,-34.0,27.0,-34.0,176
19373,LLM329,63,-47,-44.0,63.0,-44.0,47
19374,LLM329,-111,69,215.0,-193.0,215.0,95
19375,LLM329,14,12,2.0,-2.0,2.0,88
19376,LLM329,-129,166,-126.0,-122.0,-126.0,169
19377,LLM329,-195,136,-120.0,-234.0,-120.0,122
19378,LLM329,38,13,1.0,37.0,1.0,132
19379,LLM329,-223,208,210.0,-227.0,210.0,73
19380,LLM329,14,-1,-3.0,22.0,-3.0,81
19381,LLM329,234,-182,206.0,228.0,-208.0,138
19382,LLM329,-244,225,-202.0,-227.0,-202.0,154
19383,LLM329,248,237,220.0,217.0,220.0,174
19384,LLM329,208,221,221.0,208.0,221.0,118
19385,LLM329,234,194,194.0,234.0,194.0,173
19386,LLM329,39,9,11.0,47.0,11.0,167
19387,LLM329,-7,146,146.0,-7.0,118.0,72
19388,LLM329,8,3,3.0,9.0,3.0,91
19389,LLM329,-60,-19,-13.0,26.0,-13.0,90
19390,LLM329,0,-13,-13.0,0.0,0.0,158
19391,LLM329,235,225,-225.0,227.0,-225.0,59
19392,LLM329,36,30,33.0,36.0,33.0,6
19393,LLM329,19,18,22.0,28.0,22.0,64
19394,LLM329,223,-165,-165.0,223.0,-165.0,100
19395,LLM329,-196,147,101.0,-154.0,101.0,12
19396,LLM329,78,-40,-49.0,-22.0,-49.0,106
19397,LLM329,216,-191,-200.0,-193.0,-200.0,109
19398,LLM329,179,191,194.0,179.0,194.0,15
19399,LLM329,-198,-148,-166.0,-218.0,-166.0,60
19400,LLM290,100,-172,-123.0,-177.0,-123.0,26
19401,LLM290,-86,100,85.0,-106.0,85.0,75
19402,LLM290,-95,78,28.0,-90.0,28.0,74
19403,LLM290,82,-168,-215.0,-115.0,-215.0,138
19404,LLM290,66,-160,-115.0,-88.0,-115.0,83
19405,LLM290,39,35,-131.0,-155.0,-131.0,55
19406,LLM290,-51,80,71.0,109.0,71.0,79
19407,LLM290,-194,69,185.0,-113.0,185.0,40
19408,LLM290,103,31,-76.0,-186.0,-76.0,51
19409,LLM290,144,-154,-144.0,-168.0,-144.0,132
19410,LLM290,180,-190,-209.0,-194.0,-209.0,131
19411,LLM290,145,-154,-137.0,0.0,-137.0,100
19412,LLM290,-1,-76,-110.0,0.0,27.0,4
19413,LLM290,-160,-42,33.0,-93.0,33.0,30
19414,LLM290,-156,151,37.0,-136.0,-70.0,45
19415,LLM290,-91,84,-33.0,-66.0,-33.0,168
19416,LLM290,58,-49,-55.0,-55.0,-55.0,25
19417,LLM290,56,-43,-53.0,-103.0,-153.0,6
19418,LLM290,-2,-124,-26.0,-98.0,-26.0,13
19419,LLM290,73,-218,-77.0,-142.0,-77.0,80
19420,LLM290,-28,28,51.0,-87.0,51.0,38
19421,LLM290,123,-42,-127.0,142.0,-127.0,105
19422,LLM290,-27,-72,-108.0,-77.0,-108.0,14
19423,LLM290,151,128,108.0,161.0,108.0,118
19424,LLM290,170,146,-15.0,176.0,-15.0,5
19425,LLM290,71,-214,-194.0,-135.0,-194.0,134
19426,LLM290,86,-74,-72.0,20.0,-215.0,101
19427,LLM290,80,-120,-158.0,-216.0,-125.0,179
19428,LLM290,-178,79,72.0,209.0,72.0,140
19429,LLM290,40,-80,-100.0,-211.0,-100.0,87
19430,LLM290,-208,187,84.0,202.0,84.0,125
19431,LLM290,-179,64,59.0,-177.0,59.0,69
19432,LLM290,93,-104,-146.0,-181.0,-146.0,135
19433,LLM290,-167,37,-58.0,-145.0,-58.0,33
19434,LLM290,-162,123,-166.0,213.0,-49.0,37
19435,LLM290,-158,75,66.0,216.0,66.0,156
19436,LLM290,-225,47,70.0,71.0,70.0,153
19437,LLM290,-194,181,33.0,126.0,33.0,148
19438,LLM290,-188,107,208.0,189.0,208.0,90
19439,LLM290,-199,164,164.0,189.0,164.0,34
19440,LLM290,-164,93,113.0,159.0,113.0,142
19441,LLM290,105,90,-123.0,-187.0,-123.0,58
19442,LLM290,-200,208,212.0,141.0,0.0,122
19443,LLM290,104,-123,-133.0,-164.0,-133.0,136
19444,LLM290,155,-144,-187.0,-199.0,-187.0,108
19445,LLM290,131,-69,-86.0,-119.0,-86.0,0
19446,LLM290,-201,113,156.0,-182.0,156.0,124
19447,LLM290,169,-115,-149.0,-183.0,-149.0,107
19448,LLM290,-107,41,-46.0,-117.0,-46.0,76
19449,LLM290,-105,56,142.0,-119.0,46.0,110
19450,LLM290,-137,71,52.0,43.0,52.0,42
19451,LLM290,137,55,-139.0,-78.0,-139.0,177
19452,LLM290,-74,-53,36.0,-96.0,36.0,10
19453,LLM290,82,-52,-100.0,-167.0,-100.0,1
19454,LLM290,124,-206,-149.0,-152.0,-149.0,84
19455,LLM290,3,-175,-171.0,-134.0,-171.0,54
19456,LLM290,-134,48,46.0,-134.0,46.0,61
19457,LLM290,-151,88,102.0,-148.0,102.0,165
19458,LLM290,-212,188,160.0,-185.0,90.0,126
19459,LLM290,137,-79,-126.0,-148.0,-126.0,173
19460,LLM290,-24,11,-31.0,-194.0,-31.0,63
19461,LLM290,4,-51,10.0,-147.0,10.0,176
19462,LLM290,-141,58,59.0,176.0,59.0,150
19463,LLM290,70,-208,-100.0,-185.0,-100.0,89
19464,LLM290,-195,206,152.0,188.0,152.0,73
19465,LLM290,184,196,109.0,2.0,-64.0,115
19466,LLM290,-67,-58,13.0,-104.0,13.0,16
19467,LLM290,-50,-21,9.0,-79.0,-153.0,68
19468,LLM290,144,46,37.0,-186.0,37.0,9
19469,LLM290,133,1,34.0,-155.0,34.0,53
19470,LLM290,162,161,174.0,152.0,174.0,171
19471,LLM290,-143,123,106.0,129.0,106.0,159
19472,LLM290,-140,85,113.0,-149.0,23.0,93
19473,LLM290,-135,125,120.0,-127.0,120.0,97
19474,LLM290,-171,141,164.0,-162.0,164.0,169
19475,LLM290,36,110,89.0,63.0,89.0,111
19476,LLM290,54,120,135.0,-125.0,135.0,50
19477,LLM290,-75,70,82.0,201.0,82.0,36
19478,LLM290,-168,162,129.0,127.0,129.0,162
19479,LLM290,-173,87,87.0,-146.0,87.0,95
19480,LLM290,-213,86,61.0,-220.0,61.0,143
19481,LLM290,160,-97,-80.0,-183.0,-80.0,104
19482,LLM290,-160,71,33.0,50.0,33.0,154
19483,LLM290,-178,107,55.0,-155.0,55.0,70
19484,LLM290,122,48,-53.0,-191.0,-54.0,21
19485,LLM290,-155,27,147.0,-173.0,147.0,77
19486,LLM290,-146,98,104.0,-156.0,104.0,41
19487,LLM290,110,-105,-143.0,-186.0,-143.0,86
19488,LLM290,-185,126,154.0,165.0,154.0,152
19489,LLM290,-183,130,95.0,179.0,95.0,146
19490,LLM290,154,-102,-109.0,-145.0,-109.0,109
19491,LLM290,-130,51,200.0,-156.0,-15.0,72
19492,LLM290,205,173,212.0,204.0,-49.0,113
19493,LLM290,-107,-32,-18.0,-94.0,-18.0,67
19494,LLM290,56,-201,-167.0,-158.0,-167.0,82
19495,LLM290,188,-133,-91.0,-192.0,-91.0,20
19496,LLM290,193,-67,28.0,-210.0,28.0,178
19497,LLM290,-124,119,95.0,121.0,95.0,91
19498,LLM290,126,68,-124.0,-181.0,-124.0,59
19499,LLM290,119,41,17.0,-203.0,30.0,35
19500,LLM290,-144,55,87.0,-132.0,87.0,128
19501,LLM290,-189,81,73.0,-146.0,73.0,39
19502,LLM290,-128,38,62.0,-111.0,62.0,121
19503,LLM290,-167,78,118.0,-150.0,118.0,62
19504,LLM290,-160,167,206.0,205.0,206.0,47
19505,LLM290,130,-90,-102.0,-159.0,40.0,139
19506,LLM290,-178,84,44.0,210.0,43.0,158
19507,LLM290,-138,70,93.0,-122.0,93.0,66
19508,LLM290,-147,151,161.0,197.0,126.0,144
19509,LLM290,171,-68,-71.0,-182.0,-71.0,24
19510,LLM290,179,111,72.0,127.0,72.0,114
19511,LLM290,-75,41,29.0,-59.0,-28.0,17
19512,LLM290,-139,22,38.0,-172.0,38.0,167
19513,LLM290,-139,72,155.0,-96.0,155.0,161
19514,LLM290,-140,-63,95.0,-148.0,-41.0,15
19515,LLM290,-161,25,-48.0,-153.0,-48.0,43
19516,LLM290,-163,105,137.0,-107.0,137.0,44
19517,LLM290,-179,152,129.0,-182.0,129.0,48
19518,LLM290,55,-206,-40.0,-229.0,-24.0,81
19519,LLM290,158,175,133.0,156.0,133.0,117
19520,LLM290,-180,80,146.0,-149.0,146.0,71
19521,LLM290,180,79,89.0,179.0,89.0,102
19522,LLM290,-234,192,200.0,241.0,200.0,151
19523,LLM290,171,-199,-89.0,-205.0,-156.0,137
19524,LLM290,-224,187,146.0,-176.0,146.0,166
19525,LLM290,131,-109,-129.0,-145.0,-129.0,8
19526,LLM290,-156,101,96.0,-150.0,96.0,49
19527,LLM290,-122,33,167.0,-131.0,167.0,65
19528,LLM290,38,23,23.0,-128.0,-70.0,170
19529,LLM290,53,-189,-71.0,-206.0,-71.0,88
19530,LLM290,126,-198,-77.0,-182.0,-77.0,130
19531,LLM290,-142,61,132.0,-148.0,132.0,123
19532,LLM290,-192,139,61.0,-195.0,61.0,31
19533,LLM290,-152,49,45.0,-42.0,45.0,32
19534,LLM290,56,-96,-68.0,-160.0,-68.0,175
19535,LLM290,-136,124,25.0,174.0,25.0,155
19536,LLM290,64,-198,-86.0,-153.0,-86.0,133
19537,LLM290,-185,-70,36.0,-157.0,36.0,11
19538,LLM290,160,68,100.0,-194.0,100.0,28
19539,LLM290,189,93,186.0,-155.0,186.0,116
19540,LLM290,-180,150,190.0,198.0,190.0,129
19541,LLM290,-236,118,167.0,190.0,167.0,149
19542,LLM290,55,-205,68.0,-181.0,5.0,85
19543,LLM290,167,39,-31.0,-202.0,-31.0,52
19544,LLM290,183,90,46.0,-171.0,46.0,172
19545,LLM290,-139,110,146.0,-114.0,146.0,94
19546,LLM290,-202,181,194.0,-210.0,194.0,78
19547,LLM290,-174,159,187.0,-157.0,187.0,160
19548,LLM290,-200,196,182.0,204.0,0.0,120
19549,LLM290,-202,198,148.0,175.0,21.0,141
19550,LLM290,-195,181,162.0,187.0,162.0,145
19551,LLM290,-158,159,147.0,-130.0,147.0,163
19552,LLM290,112,-125,-154.0,-175.0,-154.0,27
19553,LLM290,140,-115,-90.0,-181.0,-90.0,23
19554,LLM290,-153,-77,51.0,-152.0,51.0,18
19555,LLM290,-167,112,112.0,-166.0,166.0,92
19556,LLM290,187,-24,40.0,152.0,40.0,3
19557,LLM290,176,170,149.0,157.0,149.0,119
19558,LLM290,-186,-57,164.0,-172.0,164.0,19
19559,LLM290,205,21,-197.0,-214.0,-197.0,106
19560,LLM290,-202,158,188.0,-176.0,188.0,46
19561,LLM290,147,100,178.0,-204.0,-25.0,56
19562,LLM290,129,-49,-49.0,-189.0,-49.0,99
19563,LLM290,107,-18,1.0,-57.0,1.0,2
19564,LLM290,-198,172,171.0,-149.0,171.0,127
19565,LLM290,-183,73,98.0,-170.0,98.0,60
19566,LLM290,120,240,155.0,201.0,155.0,112
19567,LLM290,-168,-34,129.0,-194.0,129.0,12
19568,LLM290,-181,207,162.0,-207.0,162.0,164
19569,LLM290,187,-24,-144.0,-191.0,-144.0,103
19570,LLM290,181,136,-85.0,-186.0,-85.0,174
19571,LLM290,-165,79,60.0,-97.0,60.0,64
19572,LLM290,-106,154,66.0,-171.0,66.0,98
19573,LLM290,-165,165,135.0,-187.0,135.0,157
19574,LLM290,218,38,50.0,-224.0,50.0,57
19575,LLM290,173,-108,-120.0,-148.0,-27.0,7
19576,LLM290,-151,162,138.0,-184.0,138.0,147
19577,LLM290,121,55,56.0,-78.0,62.0,22
19578,LLM290,150,-81,-95.0,-176.0,-95.0,29
19579,LLM290,-173,153,100.0,-194.0,100.0,96
19580,LLM353,-71,37,-21.0,97.0,-21.0,30
19581,LLM353,-77,45,-28.0,-46.0,-28.0,37
19582,LLM353,17,107,-98.0,-62.0,-98.0,160
19583,LLM353,-45,47,-62.0,-89.0,-62.0,126
19584,LLM353,130,150,-170.0,-138.0,-170.0,131
19585,LLM353,-93,102,55.0,54.0,55.0,49
19586,LLM353,-111,54,34.0,-42.0,34.0,143
19587,LLM353,-76,78,57.0,-77.0,28.0,68
19588,LLM353,-32,-68,-80.0,-46.0,-80.0,85
19589,LLM353,-103,54,103.0,-82.0,103.0,127
19590,LLM353,-171,169,160.0,146.0,160.0,95
19591,LLM353,-129,79,41.0,-60.0,41.0,125
19592,LLM353,168,34,-54.0,-185.0,76.0,86
19593,LLM353,-72,57,29.0,-35.0,29.0,164
19594,LLM353,-116,93,45.0,-95.0,45.0,148
19595,LLM353,-113,62,65.0,55.0,65.0,154
19596,LLM353,145,75,-128.0,-164.0,-128.0,108
19597,LLM353,132,137,-99.0,-172.0,93.0,21
19598,LLM353,-225,-43,61.0,113.0,61.0,91
19599,LLM353,113,61,-75.0,-155.0,-75.0,107
19600,LLM353,-100,66,44.0,73.0,44.0,96
19601,LLM353,-50,49,-73.0,-94.0,-73.0,33
19602,LLM353,136,72,-105.0,-147.0,-105.0,100
19603,LLM353,121,64,-79.0,-121.0,-79.0,28
19604,LLM353,109,86,-106.0,-131.0,-106.0,52
19605,LLM353,68,76,-94.0,-104.0,-94.0,163
19606,LLM353,118,115,-119.0,-124.0,-45.0,1
19607,LLM353,-106,72,-103.0,-53.0,-103.0,98
19608,LLM353,-122,85,52.0,86.0,52.0,157
19609,LLM353,-63,40,-70.0,-106.0,-70.0,155
19610,LLM353,143,84,-126.0,-143.0,-126.0,88
19611,LLM353,144,113,-131.0,-130.0,-131.0,9
19612,LLM353,-151,113,99.0,102.0,99.0,73
19613,LLM353,-120,43,-32.0,-117.0,-32.0,153
19614,LLM353,-135,79,39.0,88.0,-101.0,161
19615,LLM353,97,37,-99.0,-155.0,-99.0,134
19616,LLM353,84,93,-99.0,-161.0,-99.0,171
19617,LLM353,40,101,-45.0,-111.0,-45.0,119
19618,LLM353,72,116,-100.0,-100.0,-100.0,8
19619,LLM353,90,117,-122.0,-99.0,-122.0,176
19620,LLM353,89,120,-95.0,-112.0,-95.0,139
19621,LLM353,104,164,-125.0,-92.0,-125.0,102
19622,LLM353,-171,47,139.0,46.0,-167.0,128
19623,LLM353,-63,-106,54.0,-44.0,54.0,13
19624,LLM353,-54,-46,28.0,-83.0,-26.0,120
19625,LLM353,-88,68,-84.0,-89.0,-92.0,35
19626,LLM353,58,76,-114.0,-121.0,-114.0,136
19627,LLM353,-81,21,-35.0,-69.0,-35.0,39
19628,LLM353,76,78,-39.0,-65.0,-39.0,14
19629,LLM353,114,109,-98.0,-93.0,-152.0,115
19630,LLM353,-117,64,223.0,-11.0,223.0,147
19631,LLM353,-64,-132,109.0,-45.0,109.0,116
19632,LLM353,56,62,-25.0,-48.0,-25.0,24
19633,LLM353,145,97,-73.0,-61.0,-73.0,6
19634,LLM353,58,87,-125.0,-69.0,-125.0,3
19635,LLM353,71,112,-110.0,-104.0,-106.0,22
19636,LLM353,-135,62,-54.0,-114.0,-54.0,152
19637,LLM353,51,93,-36.0,-37.0,-36.0,63
19638,LLM353,60,112,-42.0,-91.0,-43.0,27
19639,LLM353,-79,80,54.0,77.0,54.0,31
19640,LLM353,-20,56,-78.0,-73.0,-78.0,117
19641,LLM353,45,119,-94.0,-149.0,-94.0,105
19642,LLM353,-86,69,42.0,83.0,42.0,70
19643,LLM353,12,72,-108.0,-55.0,-108.0,76
19644,LLM353,68,97,-70.0,-96.0,-70.0,132
19645,LLM353,18,62,-86.0,-39.0,-86.0,4
19646,LLM353,-105,53,57.0,79.0,57.0,36
19647,LLM353,-16,71,71.0,-16.0,71.0,165
19648,LLM353,-148,58,35.0,-60.0,40.0,92
19649,LLM353,56,89,-64.0,-49.0,-64.0,59
19650,LLM353,-65,98,39.0,148.0,39.0,93
19651,LLM353,66,149,-74.0,-72.0,-74.0,112
19652,LLM353,94,88,-86.0,-43.0,-140.0,172
19653,LLM353,-50,-162,97.0,-22.0,97.0,109
19654,LLM353,39,49,-22.0,-78.0,-22.0,38
19655,LLM353,53,76,-76.0,-57.0,-76.0,114
19656,LLM353,67,103,-94.0,-147.0,-94.0,175
19657,LLM353,104,85,-111.0,-111.0,-105.0,56
19658,LLM353,-74,-109,93.0,-124.0,93.0,123
19659,LLM353,90,93,-83.0,-115.0,-62.0,179
19660,LLM353,-97,53,53.0,-121.0,53.0,16
19661,LLM353,-140,38,26.0,-88.0,26.0,18
19662,LLM353,44,98,-106.0,-100.0,-96.0,7
19663,LLM353,77,70,-104.0,-67.0,-104.0,138
19664,LLM353,-66,51,52.0,49.0,-58.0,124
19665,LLM353,45,18,-92.0,-158.0,-92.0,174
19666,LLM353,-55,52,-38.0,-38.0,-38.0,41
19667,LLM353,91,62,-80.0,-189.0,-80.0,111
19668,LLM353,-91,36,-36.0,-142.0,-36.0,17
19669,LLM353,71,47,-69.0,-82.0,-69.0,173
19670,LLM353,89,106,-123.0,-55.0,-123.0,121
19671,LLM353,-181,27,65.0,30.0,65.0,32
19672,LLM353,21,-167,-33.0,-191.0,-219.0,84
19673,LLM353,-43,-68,-68.0,-43.0,-68.0,72
19674,LLM353,-13,-71,-71.0,-13.0,-71.0,20
19675,LLM353,-21,-38,-38.0,-21.0,-38.0,46
19676,LLM353,-21,-37,-53.0,-98.0,-53.0,97
19677,LLM353,127,81,-98.0,-57.0,-98.0,130
19678,LLM353,7,153,-19.0,122.0,-19.0,113
19679,LLM353,-207,96,123.0,-145.0,26.0,101
19680,LLM353,-81,33,-13.0,-70.0,-13.0,167
19681,LLM353,-70,-13,-52.0,-76.0,-52.0,81
19682,LLM353,122,80,-80.0,-87.0,-80.0,26
19683,LLM353,80,80,-15.0,-85.0,-15.0,142
19684,LLM353,106,80,-75.0,-30.0,-75.0,0
19685,LLM353,-81,-27,-81.0,-81.0,-65.0,156
19686,LLM353,-33,-50,16.0,-123.0,16.0,80
19687,LLM353,-167,40,81.0,177.0,81.0,79
19688,LLM353,-87,-66,-66.0,-87.0,-66.0,166
19689,LLM353,-77,56,56.0,-77.0,56.0,40
19690,LLM353,102,83,-106.0,-150.0,-106.0,103
19691,LLM353,100,104,-74.0,-122.0,-74.0,61
19692,LLM353,60,92,-16.0,-60.0,-16.0,170
19693,LLM353,-115,9,9.0,-115.0,15.0,45
19694,LLM353,99,33,-53.0,-38.0,-72.0,178
19695,LLM353,71,53,53.0,71.0,53.0,118
19696,LLM353,87,92,-65.0,-94.0,-65.0,135
19697,LLM353,39,38,-30.0,-29.0,-30.0,146
19698,LLM353,-101,52,53.0,46.0,53.0,69
19699,LLM353,50,107,-91.0,-86.0,-91.0,137
19700,LLM353,148,61,-92.0,-193.0,-92.0,89
19701,LLM353,-8,109,-3.0,-116.0,-3.0,67
19702,LLM353,-111,24,-5.0,-113.0,-5.0,159
19703,LLM353,-120,11,-13.0,-128.0,29.0,177
19704,LLM353,-26,-65,-54.0,-94.0,-54.0,10
19705,LLM353,-80,-13,17.0,-73.0,17.0,43
19706,LLM353,-65,25,-10.0,-64.0,-10.0,133
19707,LLM353,84,72,-86.0,37.0,-86.0,65
19708,LLM353,-4,117,58.0,74.0,-100.0,90
19709,LLM353,-93,37,-13.0,-98.0,-13.0,145
19710,LLM353,-81,67,36.0,-101.0,36.0,34
19711,LLM353,188,116,-118.0,-113.0,-118.0,54
19712,LLM353,25,-2,-30.0,5.0,-30.0,83
19713,LLM353,-93,-60,-84.0,-146.0,-84.0,15
19714,LLM353,86,27,-75.0,-19.0,-75.0,99
19715,LLM353,-131,58,84.0,98.0,84.0,151
19716,LLM353,98,84,-54.0,-68.0,-54.0,25
19717,LLM353,-87,-6,12.0,-107.0,12.0,12
19718,LLM353,28,59,-12.0,-22.0,-12.0,141
19719,LLM353,151,10,-31.0,-30.0,-31.0,150
19720,LLM353,40,51,-12.0,-34.0,-12.0,77
19721,LLM353,-59,15,-6.0,-64.0,-6.0,75
19722,LLM353,-51,30,-16.0,-77.0,-144.0,55
19723,LLM353,-105,11,-6.0,-106.0,-6.0,149
19724,LLM353,-106,33,-16.0,-123.0,-16.0,66
19725,LLM353,-96,30,-86.0,-159.0,-86.0,64
19726,LLM353,-112,13,68.0,60.0,68.0,162
19727,LLM353,-40,-43,46.0,66.0,46.0,53
19728,LLM353,40,48,-61.0,9.0,-61.0,106
19729,LLM353,180,53,-115.0,-175.0,-27.0,82
19730,LLM353,113,85,-36.0,21.0,-36.0,51
19731,LLM353,135,88,-131.0,-98.0,-131.0,74
19732,LLM353,-157,19,31.0,174.0,31.0,78
